町丁名,世帯数,男,女,date
四谷本塩町,307,238,241,2020-12-01
四谷三栄町,1061,910,1012,2020-12-01
四谷坂町,1487,1159,1137,2020-12-01
若葉１丁目,1373,1251,1228,2020-12-01
若葉２丁目,471,435,431,2020-12-01
若葉３丁目,606,473,475,2020-12-01
須賀町,817,701,672,2020-12-01
左門町,1043,705,865,2020-12-01
信濃町,503,366,460,2020-12-01
南元町,1253,1104,1238,2020-12-01
荒木町,1602,1187,1206,2020-12-01
舟町,952,661,680,2020-12-01
愛住町,852,658,696,2020-12-01
大京町,2270,1694,2027,2020-12-01
霞ヶ丘町,0,0,0,2020-12-01
内藤町,673,594,611,2020-12-01
片町,248,191,163,2020-12-01
新宿１丁目,2800,2002,1753,2020-12-01
新宿２丁目,844,632,476,2020-12-01
新宿３丁目,90,79,46,2020-12-01
新宿４丁目,199,160,104,2020-12-01
新宿５丁目,1857,1306,991,2020-12-01
新宿６丁目,2764,2004,1751,2020-12-01
新宿７丁目,3649,2948,2737,2020-12-01
歌舞伎町１丁目,159,130,48,2020-12-01
歌舞伎町２丁目,1625,1285,562,2020-12-01
市谷田町１丁目,14,8,15,2020-12-01
市谷田町２丁目,327,243,336,2020-12-01
市谷田町３丁目,192,160,179,2020-12-01
市谷本村町,1647,1438,966,2020-12-01
市谷砂土原町１丁目,100,89,113,2020-12-01
市谷砂土原町２丁目,253,206,254,2020-12-01
市谷砂土原町３丁目,434,422,463,2020-12-01
市谷左内町,218,190,221,2020-12-01
市谷加賀町１丁目,21,14,23,2020-12-01
市谷加賀町２丁目,946,703,980,2020-12-01
市谷甲良町,452,392,427,2020-12-01
市谷船河原町,71,79,82,2020-12-01
市谷長延寺町,87,40,78,2020-12-01
市谷鷹匠町,13,11,15,2020-12-01
市谷山伏町,296,259,274,2020-12-01
市谷八幡町,61,54,65,2020-12-01
神楽坂１丁目,11,12,15,2020-12-01
神楽坂２丁目,120,75,109,2020-12-01
神楽坂３丁目,275,219,195,2020-12-01
神楽坂４丁目,95,80,96,2020-12-01
神楽坂５丁目,376,302,399,2020-12-01
神楽坂６丁目,528,350,442,2020-12-01
細工町,247,212,209,2020-12-01
二十騎町,392,318,353,2020-12-01
揚場町,57,49,55,2020-12-01
津久戸町,63,42,51,2020-12-01
東五軒町,1152,999,1177,2020-12-01
西五軒町,982,831,859,2020-12-01
赤城元町,228,172,215,2020-12-01
南榎町,702,687,705,2020-12-01
袋町,363,311,336,2020-12-01
払方町,491,462,516,2020-12-01
南町,390,406,432,2020-12-01
北町,518,486,529,2020-12-01
納戸町,524,461,528,2020-12-01
南山伏町,359,314,301,2020-12-01
北山伏町,366,243,306,2020-12-01
白銀町,709,569,741,2020-12-01
下宮比町,153,89,121,2020-12-01
矢来町,2464,2106,2404,2020-12-01
若宮町,531,462,469,2020-12-01
岩戸町,413,297,317,2020-12-01
中町,258,246,256,2020-12-01
箪笥町,434,292,329,2020-12-01
横寺町,604,456,482,2020-12-01
筑土八幡町,498,374,454,2020-12-01
新小川町,1950,1592,1591,2020-12-01
神楽河岸,0,0,0,2020-12-01
市谷薬王寺町,2007,1529,1577,2020-12-01
市谷柳町,851,570,668,2020-12-01
市谷仲之町,1192,1058,1194,2020-12-01
赤城下町,764,609,576,2020-12-01
天神町,671,496,536,2020-12-01
榎町,460,322,326,2020-12-01
東榎町,219,138,158,2020-12-01
早稲田町,778,529,628,2020-12-01
早稲田南町,409,341,373,2020-12-01
馬場下町,304,246,237,2020-12-01
原町１丁目,801,653,710,2020-12-01
原町２丁目,648,595,571,2020-12-01
原町３丁目,1141,853,1018,2020-12-01
喜久井町,1081,951,947,2020-12-01
築地町,301,238,274,2020-12-01
弁天町,1880,1524,1654,2020-12-01
中里町,347,321,364,2020-12-01
山吹町,2376,1703,1875,2020-12-01
改代町,404,338,286,2020-12-01
水道町,691,470,482,2020-12-01
早稲田鶴巻町,3370,2498,2587,2020-12-01
住吉町,1718,1273,1321,2020-12-01
市谷台町,826,660,647,2020-12-01
河田町,1250,1098,1122,2020-12-01
若松町,3196,2517,2804,2020-12-01
余丁町,2360,1897,1967,2020-12-01
戸山１丁目,1482,1125,1278,2020-12-01
戸山２丁目,3089,1921,2927,2020-12-01
戸山３丁目,577,492,511,2020-12-01
富久町,3908,3395,3349,2020-12-01
百人町１丁目,1928,1496,960,2020-12-01
百人町２丁目,2087,1579,1279,2020-12-01
百人町３丁目,2370,2353,2644,2020-12-01
百人町４丁目,1469,970,1328,2020-12-01
大久保１丁目,1918,1389,1115,2020-12-01
大久保２丁目,3750,2863,2506,2020-12-01
大久保３丁目,2156,2014,2195,2020-12-01
戸塚町１丁目,114,78,93,2020-12-01
西早稲田１丁目,2982,2299,2475,2020-12-01
西早稲田２丁目,3072,2563,2322,2020-12-01
西早稲田３丁目,3402,3048,2938,2020-12-01
高田馬場１丁目,2307,1918,1739,2020-12-01
高田馬場２丁目,1040,863,701,2020-12-01
高田馬場３丁目,3377,2611,2276,2020-12-01
高田馬場４丁目,3429,2848,2625,2020-12-01
下落合１丁目,1367,960,921,2020-12-01
下落合２丁目,1796,1545,1648,2020-12-01
下落合３丁目,2410,1947,2330,2020-12-01
下落合４丁目,2382,1999,2187,2020-12-01
中落合１丁目,2116,1652,1647,2020-12-01
中落合２丁目,2578,2253,2390,2020-12-01
中落合３丁目,2326,1937,2111,2020-12-01
中落合４丁目,1623,1482,1431,2020-12-01
上落合１丁目,3072,2524,2480,2020-12-01
上落合２丁目,3081,2372,2272,2020-12-01
上落合３丁目,2983,2231,2126,2020-12-01
西落合１丁目,2702,2158,2252,2020-12-01
西落合２丁目,2423,1989,2015,2020-12-01
西落合３丁目,1805,1413,1632,2020-12-01
西落合４丁目,1224,1058,1131,2020-12-01
中井１丁目,1169,916,732,2020-12-01
中井２丁目,1588,1476,1529,2020-12-01
北新宿１丁目,3974,2923,2584,2020-12-01
北新宿２丁目,2779,2447,2152,2020-12-01
北新宿３丁目,3772,2977,2648,2020-12-01
北新宿４丁目,3564,2717,2553,2020-12-01
西新宿１丁目,32,24,27,2020-12-01
西新宿２丁目,2,2,4,2020-12-01
西新宿３丁目,1451,1003,960,2020-12-01
西新宿４丁目,4654,3495,3204,2020-12-01
西新宿５丁目,2465,1921,1745,2020-12-01
西新宿６丁目,2062,1643,1426,2020-12-01
西新宿７丁目,1577,1208,903,2020-12-01
西新宿８丁目,1978,1452,1354,2020-12-01
四谷１丁目,267,216,295,2020-11-01
四谷２丁目,229,185,212,2020-11-01
四谷３丁目,265,176,213,2020-11-01
四谷４丁目,2087,1698,1525,2020-11-01
四谷本塩町,307,241,240,2020-11-01
四谷三栄町,1058,909,1005,2020-11-01
四谷坂町,1480,1154,1130,2020-11-01
若葉１丁目,1373,1251,1228,2020-11-01
若葉２丁目,466,432,429,2020-11-01
若葉３丁目,609,471,478,2020-11-01
須賀町,813,691,670,2020-11-01
左門町,1045,703,870,2020-11-01
信濃町,506,366,464,2020-11-01
南元町,1251,1101,1239,2020-11-01
荒木町,1604,1195,1209,2020-11-01
舟町,956,667,675,2020-11-01
愛住町,864,668,698,2020-11-01
大京町,2274,1693,2040,2020-11-01
霞ヶ丘町,0,0,0,2020-11-01
内藤町,675,597,608,2020-11-01
片町,243,190,159,2020-11-01
新宿１丁目,2795,2004,1754,2020-11-01
新宿２丁目,841,635,473,2020-11-01
新宿３丁目,90,79,46,2020-11-01
新宿４丁目,203,164,104,2020-11-01
新宿５丁目,1870,1313,1002,2020-11-01
新宿６丁目,2773,2019,1741,2020-11-01
新宿７丁目,3660,2961,2741,2020-11-01
歌舞伎町１丁目,161,132,48,2020-11-01
歌舞伎町２丁目,1627,1285,563,2020-11-01
市谷田町１丁目,14,8,15,2020-11-01
市谷田町２丁目,322,242,333,2020-11-01
市谷田町３丁目,194,160,181,2020-11-01
市谷本村町,1662,1455,966,2020-11-01
市谷砂土原町１丁目,102,90,117,2020-11-01
市谷砂土原町２丁目,251,204,252,2020-11-01
市谷砂土原町３丁目,432,420,463,2020-11-01
市谷左内町,215,188,219,2020-11-01
市谷加賀町１丁目,21,14,23,2020-11-01
市谷加賀町２丁目,951,705,984,2020-11-01
市谷甲良町,450,392,424,2020-11-01
市谷船河原町,73,80,83,2020-11-01
市谷長延寺町,86,42,76,2020-11-01
市谷鷹匠町,13,11,15,2020-11-01
市谷山伏町,297,256,275,2020-11-01
市谷八幡町,61,54,64,2020-11-01
神楽坂１丁目,11,12,15,2020-11-01
神楽坂２丁目,120,76,107,2020-11-01
神楽坂３丁目,274,218,197,2020-11-01
神楽坂４丁目,95,81,96,2020-11-01
神楽坂５丁目,376,302,401,2020-11-01
神楽坂６丁目,534,354,447,2020-11-01
細工町,247,212,209,2020-11-01
二十騎町,396,318,354,2020-11-01
揚場町,58,49,55,2020-11-01
津久戸町,63,42,51,2020-11-01
東五軒町,1157,1000,1176,2020-11-01
西五軒町,976,822,856,2020-11-01
赤城元町,228,173,213,2020-11-01
南榎町,709,693,708,2020-11-01
袋町,363,311,332,2020-11-01
払方町,490,462,513,2020-11-01
南町,393,407,432,2020-11-01
北町,515,486,530,2020-11-01
納戸町,526,461,531,2020-11-01
南山伏町,360,317,302,2020-11-01
北山伏町,369,246,304,2020-11-01
白銀町,710,570,745,2020-11-01
下宮比町,154,90,121,2020-11-01
矢来町,2480,2112,2417,2020-11-01
若宮町,527,459,468,2020-11-01
岩戸町,412,295,317,2020-11-01
中町,261,248,261,2020-11-01
箪笥町,433,293,324,2020-11-01
横寺町,611,459,486,2020-11-01
筑土八幡町,496,373,453,2020-11-01
新小川町,1954,1593,1599,2020-11-01
神楽河岸,0,0,0,2020-11-01
市谷薬王寺町,2004,1526,1579,2020-11-01
市谷柳町,852,570,673,2020-11-01
市谷仲之町,1199,1061,1198,2020-11-01
赤城下町,744,594,561,2020-11-01
天神町,683,505,546,2020-11-01
榎町,468,329,330,2020-11-01
東榎町,226,143,162,2020-11-01
早稲田町,776,532,624,2020-11-01
早稲田南町,415,344,379,2020-11-01
馬場下町,306,246,239,2020-11-01
原町１丁目,796,651,704,2020-11-01
原町２丁目,650,601,577,2020-11-01
原町３丁目,1142,853,1023,2020-11-01
喜久井町,1082,953,948,2020-11-01
築地町,301,238,275,2020-11-01
弁天町,1874,1518,1643,2020-11-01
中里町,348,321,364,2020-11-01
山吹町,2379,1708,1873,2020-11-01
改代町,404,337,288,2020-11-01
水道町,688,469,483,2020-11-01
早稲田鶴巻町,3372,2511,2588,2020-11-01
住吉町,1711,1273,1316,2020-11-01
市谷台町,823,660,642,2020-11-01
河田町,1263,1104,1129,2020-11-01
若松町,3200,2525,2805,2020-11-01
余丁町,2364,1904,1963,2020-11-01
戸山１丁目,1485,1125,1279,2020-11-01
戸山２丁目,3090,1917,2926,2020-11-01
戸山３丁目,574,491,507,2020-11-01
富久町,3909,3391,3355,2020-11-01
百人町１丁目,1947,1510,977,2020-11-01
百人町２丁目,2088,1594,1268,2020-11-01
百人町３丁目,2373,2347,2639,2020-11-01
百人町４丁目,1475,979,1337,2020-11-01
大久保１丁目,1920,1395,1114,2020-11-01
大久保２丁目,3746,2867,2513,2020-11-01
大久保３丁目,2151,2003,2193,2020-11-01
戸塚町１丁目,113,78,92,2020-11-01
西早稲田１丁目,2993,2320,2484,2020-11-01
西早稲田２丁目,3058,2558,2305,2020-11-01
西早稲田３丁目,3406,3044,2933,2020-11-01
高田馬場１丁目,2318,1931,1739,2020-11-01
高田馬場２丁目,1045,865,709,2020-11-01
高田馬場３丁目,3382,2618,2282,2020-11-01
高田馬場４丁目,3437,2861,2633,2020-11-01
下落合１丁目,1360,953,915,2020-11-01
下落合２丁目,1796,1539,1646,2020-11-01
下落合３丁目,2410,1941,2329,2020-11-01
下落合４丁目,2387,1995,2196,2020-11-01
中落合１丁目,2115,1653,1649,2020-11-01
中落合２丁目,2574,2251,2383,2020-11-01
中落合３丁目,2329,1941,2109,2020-11-01
中落合４丁目,1625,1479,1439,2020-11-01
上落合１丁目,3064,2513,2479,2020-11-01
上落合２丁目,3075,2367,2270,2020-11-01
上落合３丁目,2975,2235,2111,2020-11-01
西落合１丁目,2721,2167,2262,2020-11-01
西落合２丁目,2438,2006,2026,2020-11-01
西落合３丁目,1806,1416,1631,2020-11-01
西落合４丁目,1222,1052,1130,2020-11-01
中井１丁目,1168,917,728,2020-11-01
中井２丁目,1589,1473,1528,2020-11-01
北新宿１丁目,3973,2933,2589,2020-11-01
北新宿２丁目,2783,2447,2156,2020-11-01
北新宿３丁目,3778,2973,2656,2020-11-01
北新宿４丁目,3572,2724,2564,2020-11-01
西新宿１丁目,32,24,27,2020-11-01
西新宿２丁目,2,2,4,2020-11-01
西新宿３丁目,1449,995,961,2020-11-01
西新宿４丁目,4667,3506,3211,2020-11-01
西新宿５丁目,2486,1934,1752,2020-11-01
西新宿６丁目,2055,1639,1426,2020-11-01
西新宿７丁目,1580,1209,900,2020-11-01
西新宿８丁目,1974,1453,1354,2020-11-01
四谷１丁目,263,214,294,2020-10-01
四谷２丁目,226,186,210,2020-10-01
四谷３丁目,269,178,216,2020-10-01
四谷４丁目,2087,1696,1529,2020-10-01
四谷本塩町,308,240,237,2020-10-01
四谷三栄町,1058,908,1006,2020-10-01
四谷坂町,1477,1149,1130,2020-10-01
若葉１丁目,1374,1251,1229,2020-10-01
若葉２丁目,462,424,426,2020-10-01
若葉３丁目,612,476,477,2020-10-01
須賀町,814,690,669,2020-10-01
左門町,1034,697,861,2020-10-01
信濃町,513,371,470,2020-10-01
南元町,1249,1108,1232,2020-10-01
荒木町,1612,1201,1212,2020-10-01
舟町,960,666,678,2020-10-01
愛住町,868,672,695,2020-10-01
大京町,2284,1707,2045,2020-10-01
霞ヶ丘町,0,0,0,2020-10-01
内藤町,684,607,606,2020-10-01
片町,241,191,159,2020-10-01
新宿１丁目,2784,1998,1750,2020-10-01
新宿２丁目,841,629,478,2020-10-01
新宿３丁目,92,80,47,2020-10-01
新宿４丁目,205,166,104,2020-10-01
新宿５丁目,1864,1306,1003,2020-10-01
新宿６丁目,2762,2020,1737,2020-10-01
新宿７丁目,3660,2961,2747,2020-10-01
歌舞伎町１丁目,162,132,50,2020-10-01
歌舞伎町２丁目,1620,1278,564,2020-10-01
市谷田町１丁目,14,8,15,2020-10-01
市谷田町２丁目,321,241,333,2020-10-01
市谷田町３丁目,196,160,184,2020-10-01
市谷本村町,1678,1475,967,2020-10-01
市谷砂土原町１丁目,103,91,117,2020-10-01
市谷砂土原町２丁目,250,202,250,2020-10-01
市谷砂土原町３丁目,432,420,462,2020-10-01
市谷左内町,214,190,217,2020-10-01
市谷加賀町１丁目,21,14,23,2020-10-01
市谷加賀町２丁目,952,704,983,2020-10-01
市谷甲良町,450,391,425,2020-10-01
市谷船河原町,72,80,82,2020-10-01
市谷長延寺町,85,41,76,2020-10-01
市谷鷹匠町,13,11,15,2020-10-01
市谷山伏町,290,253,271,2020-10-01
市谷八幡町,61,54,64,2020-10-01
神楽坂１丁目,11,12,15,2020-10-01
神楽坂２丁目,119,75,108,2020-10-01
神楽坂３丁目,276,219,198,2020-10-01
神楽坂４丁目,95,81,96,2020-10-01
神楽坂５丁目,372,301,397,2020-10-01
神楽坂６丁目,538,356,450,2020-10-01
細工町,248,212,210,2020-10-01
二十騎町,394,318,351,2020-10-01
揚場町,58,49,55,2020-10-01
津久戸町,63,42,51,2020-10-01
東五軒町,1152,992,1176,2020-10-01
西五軒町,972,819,853,2020-10-01
赤城元町,228,175,212,2020-10-01
南榎町,713,695,709,2020-10-01
袋町,363,314,335,2020-10-01
払方町,488,461,508,2020-10-01
南町,387,402,427,2020-10-01
北町,517,491,531,2020-10-01
納戸町,531,464,532,2020-10-01
南山伏町,358,318,300,2020-10-01
北山伏町,366,245,304,2020-10-01
白銀町,712,575,744,2020-10-01
下宮比町,152,89,120,2020-10-01
矢来町,2486,2115,2432,2020-10-01
若宮町,525,456,467,2020-10-01
岩戸町,412,294,318,2020-10-01
中町,257,247,259,2020-10-01
箪笥町,426,289,321,2020-10-01
横寺町,618,464,486,2020-10-01
筑土八幡町,496,376,451,2020-10-01
新小川町,1953,1591,1601,2020-10-01
神楽河岸,0,0,0,2020-10-01
市谷薬王寺町,2007,1524,1583,2020-10-01
市谷柳町,861,576,677,2020-10-01
市谷仲之町,1196,1056,1193,2020-10-01
赤城下町,749,597,561,2020-10-01
天神町,680,504,544,2020-10-01
榎町,470,328,337,2020-10-01
東榎町,224,142,161,2020-10-01
早稲田町,773,529,620,2020-10-01
早稲田南町,410,339,378,2020-10-01
馬場下町,305,245,238,2020-10-01
原町１丁目,803,655,708,2020-10-01
原町２丁目,650,603,579,2020-10-01
原町３丁目,1150,860,1030,2020-10-01
喜久井町,1078,947,951,2020-10-01
築地町,303,237,276,2020-10-01
弁天町,1870,1526,1631,2020-10-01
中里町,350,324,366,2020-10-01
山吹町,2376,1708,1872,2020-10-01
改代町,407,338,291,2020-10-01
水道町,686,469,482,2020-10-01
早稲田鶴巻町,3373,2516,2583,2020-10-01
住吉町,1722,1283,1326,2020-10-01
市谷台町,825,665,638,2020-10-01
河田町,1265,1111,1124,2020-10-01
若松町,3190,2511,2811,2020-10-01
余丁町,2380,1913,1971,2020-10-01
戸山１丁目,1491,1128,1283,2020-10-01
戸山２丁目,3101,1918,2936,2020-10-01
戸山３丁目,571,486,501,2020-10-01
富久町,3911,3407,3369,2020-10-01
百人町１丁目,1946,1510,976,2020-10-01
百人町２丁目,2083,1596,1258,2020-10-01
百人町３丁目,2374,2351,2636,2020-10-01
百人町４丁目,1473,977,1332,2020-10-01
大久保１丁目,1896,1375,1111,2020-10-01
大久保２丁目,3750,2866,2520,2020-10-01
大久保３丁目,2129,1988,2180,2020-10-01
戸塚町１丁目,103,76,84,2020-10-01
西早稲田１丁目,3001,2330,2480,2020-10-01
西早稲田２丁目,3048,2553,2297,2020-10-01
西早稲田３丁目,3407,3047,2935,2020-10-01
高田馬場１丁目,2320,1940,1739,2020-10-01
高田馬場２丁目,1036,856,703,2020-10-01
高田馬場３丁目,3385,2621,2286,2020-10-01
高田馬場４丁目,3432,2857,2633,2020-10-01
下落合１丁目,1363,956,917,2020-10-01
下落合２丁目,1803,1549,1656,2020-10-01
下落合３丁目,2416,1938,2336,2020-10-01
下落合４丁目,2392,1997,2204,2020-10-01
中落合１丁目,2101,1638,1643,2020-10-01
中落合２丁目,2579,2257,2380,2020-10-01
中落合３丁目,2334,1940,2118,2020-10-01
中落合４丁目,1625,1478,1436,2020-10-01
上落合１丁目,3067,2516,2479,2020-10-01
上落合２丁目,3077,2367,2277,2020-10-01
上落合３丁目,2970,2229,2113,2020-10-01
西落合１丁目,2730,2167,2272,2020-10-01
西落合２丁目,2441,2016,2023,2020-10-01
西落合３丁目,1810,1417,1638,2020-10-01
西落合４丁目,1222,1050,1131,2020-10-01
中井１丁目,1174,918,734,2020-10-01
中井２丁目,1588,1472,1526,2020-10-01
北新宿１丁目,3956,2919,2577,2020-10-01
北新宿２丁目,2800,2461,2161,2020-10-01
北新宿３丁目,3795,2993,2664,2020-10-01
北新宿４丁目,3556,2722,2547,2020-10-01
西新宿１丁目,32,24,27,2020-10-01
西新宿２丁目,2,2,4,2020-10-01
西新宿３丁目,1450,989,966,2020-10-01
西新宿４丁目,4667,3514,3201,2020-10-01
西新宿５丁目,2479,1933,1755,2020-10-01
西新宿６丁目,2043,1625,1422,2020-10-01
西新宿７丁目,1575,1207,900,2020-10-01
西新宿８丁目,1979,1450,1357,2020-10-01
四谷１丁目,262,214,292,2020-09-01
四谷２丁目,234,191,217,2020-09-01
四谷３丁目,266,176,214,2020-09-01
四谷４丁目,2105,1712,1541,2020-09-01
四谷本塩町,308,240,237,2020-09-01
四谷三栄町,1062,909,1006,2020-09-01
四谷坂町,1470,1145,1120,2020-09-01
若葉１丁目,1373,1252,1214,2020-09-01
若葉２丁目,455,418,426,2020-09-01
若葉３丁目,620,479,481,2020-09-01
須賀町,819,687,675,2020-09-01
左門町,1035,695,862,2020-09-01
信濃町,521,374,477,2020-09-01
南元町,1259,1113,1243,2020-09-01
荒木町,1610,1198,1211,2020-09-01
舟町,965,670,682,2020-09-01
愛住町,866,670,695,2020-09-01
大京町,2295,1712,2052,2020-09-01
霞ヶ丘町,0,0,0,2020-09-01
内藤町,694,615,614,2020-09-01
片町,239,187,157,2020-09-01
新宿１丁目,2788,2005,1751,2020-09-01
新宿２丁目,842,627,482,2020-09-01
新宿３丁目,95,82,48,2020-09-01
新宿４丁目,208,171,104,2020-09-01
新宿５丁目,1861,1304,998,2020-09-01
新宿６丁目,2757,2028,1720,2020-09-01
新宿７丁目,3653,2956,2746,2020-09-01
歌舞伎町１丁目,161,133,50,2020-09-01
歌舞伎町２丁目,1622,1277,568,2020-09-01
市谷田町１丁目,16,8,17,2020-09-01
市谷田町２丁目,324,242,336,2020-09-01
市谷田町３丁目,190,157,181,2020-09-01
市谷本村町,1656,1450,967,2020-09-01
市谷砂土原町１丁目,104,92,120,2020-09-01
市谷砂土原町２丁目,250,200,253,2020-09-01
市谷砂土原町３丁目,434,420,464,2020-09-01
市谷左内町,214,191,217,2020-09-01
市谷加賀町１丁目,21,14,23,2020-09-01
市谷加賀町２丁目,951,708,983,2020-09-01
